num_cuenta, id_empresa, num_sucursal, cod_estado, id_sucursal, fecha_otorg, fecha_obs
4502229,1,44,25,28,2022-01-30,2022-02-02
4502288,1,118,25,58,2022-01-03,2022-01-10
4502303,1,119,25,59,2018-06-22,2018-06-25
4502316,1,235,25,119,2021-05-16,2021-05-23
4502397,1,139,1,72,2023-12-04,2023-12-17
4502444,1,203,25,105,2021-12-06,2021-12-09
4502463,1,28,25,14,2023-11-12,2023-11-20
4502513,1,235,25,119,2018-05-24,2018-06-01
4502525,1,73,25,40,2021-04-30,2021-05-13
4502531,1,28,25,14,2021-05-03,2021-05-12
4502663,1,130,25,66,2020-12-08,2020-12-19
4502773,1,223,25,113,2023-09-21,2023-09-24
4502819,1,52,25,30,2024-04-03,2024-04-10
4502897,1,28,25,14,2024-02-04,2024-02-17
4502900,1,28,25,14,2019-06-11,2019-06-20
4502982,1,28,25,14,2019-12-13,2019-12-20
4503036,1,223,25,113,2019-04-16,2019-04-22
4503038,1,93,25,53,2023-07-03,2023-07-16
4503059,1,221,21,112,2019-06-06,2019-06-13
4503072,1,28,25,14,2021-04-27,2021-05-05
4503178,1,11,25,7,2021-03-19,2021-03-29
4503209,1,11,25,7,2019-04-25,2019-05-07
4503236,1,11,25,7,2020-07-16,2020-07-30
4503250,1,27,25,13,2018-02-25,2018-03-05
4503386,1,223,25,113,2022-09-27,2022-09-30
4503428,1,223,25,113,2022-01-19,2022-01-25
4503551,1,38,25,24,2019-09-06,2019-09-13
4503899,1,194,25,98,2019-05-13,2019-05-16
4503931,1,172,25,89,2019-03-29,2019-04-05
4503938,1,172,25,89,2023-08-26,2023-08-30
4503988,1,172,25,89,2021-02-01,2021-02-04
4504350,1,172,25,89,2018-10-21,2018-10-26
4504435,1,191,25,97,2018-04-12,2018-04-26
4504440,1,33,25,19,2023-06-02,2023-06-09
4504521,1,23,25,11,2020-07-14,2020-07-22
4504577,1,25,25,12,2020-09-03,2020-09-18
4504624,1,36,25,22,2023-08-26,2023-09-04
4504635,1,73,25,40,2019-03-31,2019-04-04
4504668,1,23,25,11,2019-08-31,2019-09-09
4504683,1,29,25,15,2020-09-06,2020-09-15
4504937,1,52,25,30,2022-09-30,2022-10-06
4504999,1,233,25,118,2024-03-27,2024-04-07
4505188,1,163,25,84,2018-10-07,2018-10-19
4505190,1,132,25,68,2019-10-02,2019-10-07
4505423,1,82,25,46,2019-08-26,2019-09-10
4505501,1,235,25,119,2018-02-05,2018-02-08
4505802,1,29,25,15,2021-08-31,2021-09-07
4505986,1,155,25,79,2020-12-18,2020-12-25
4506016,1,37,25,23,2024-03-06,2024-03-15
4506021,1,40,25,26,2019-12-09,2019-12-15
4506062,1,120,25,60,2023-10-06,2023-10-19
4506131,1,44,25,28,2021-06-14,2021-06-29
4506246,1,43,25,27,2023-04-18,2023-04-28
4506531,1,38,25,24,2021-02-25,2021-03-07
4506591,1,86,25,48,2023-02-02,2023-02-10
4506814,1,136,25,71,2018-05-24,2018-06-01
4507098,1,64,25,36,2024-04-16,2024-04-27
4507099,1,136,25,71,2019-07-30,2019-08-03
4507257,1,16,25,8,2023-07-10,2023-07-19
4507513,1,40,25,26,2020-12-16,2020-12-19
4507648,1,86,25,48,2019-01-18,2019-01-24
4507706,1,162,25,83,2023-07-27,2023-08-08
4507731,1,98,25,55,2023-02-23,2023-03-06
4507772,1,98,25,55,2020-09-23,2020-10-01
4507920,1,98,25,55,2021-07-14,2021-07-17
4507950,1,155,25,79,2018-01-11,2018-01-15
4507953,1,40,25,26,2020-04-20,2020-04-28
4507958,1,62,25,34,2022-09-17,2022-09-22
4508040,1,64,20,36,2022-12-09,2022-12-17
4508062,1,109,25,56,2018-07-29,2018-08-03
4508162,1,135,25,70,2023-10-05,2023-10-16
4508179,1,82,25,46,2021-05-07,2021-05-12
4508204,1,52,25,30,2019-11-09,2019-11-14
4508244,1,221,25,112,2023-12-28,2024-01-07
4508308,1,40,25,26,2018-12-06,2018-12-15
4508383,1,176,25,92,2018-04-28,2018-05-10
4508484,1,213,25,109,2020-11-08,2020-11-16
4508584,1,135,25,70,2022-02-01,2022-02-13
4508630,1,172,25,89,2020-08-01,2020-08-10
4508688,1,19,25,10,2024-01-29,2024-02-11
4508766,1,172,25,89,2022-07-24,2022-07-30
4508808,1,135,25,70,2021-07-28,2021-08-08
4508877,1,128,25,64,2021-01-18,2021-01-22
4508942,1,126,25,63,2024-02-26,2024-03-10
4508972,1,233,25,118,2018-04-03,2018-04-16
4509075,1,141,25,74,2021-10-27,2021-11-07
4509083,1,64,25,36,2023-08-15,2023-08-23
4509100,1,172,25,89,2021-03-20,2021-03-28
4509139,1,172,25,89,2018-12-16,2018-12-27
4509237,1,221,25,112,2018-02-04,2018-02-15
4509279,1,141,25,74,2018-07-27,2018-08-07
4509336,1,172,25,89,2020-11-25,2020-12-02
4509359,1,130,25,66,2021-09-11,2021-09-24
4509366,1,40,25,26,2022-10-11,2022-10-25
4509370,1,191,25,97,2019-05-15,2019-05-20
4509465,1,191,25,97,2019-10-14,2019-10-23
4509469,1,135,25,70,2019-01-01,2019-01-07
4509479,1,139,25,72,2019-06-06,2019-06-16
4509587,1,191,25,97,2022-01-20,2022-01-28
4509597,1,136,25,71,2018-09-29,2018-10-11
4509603,1,150,25,77,2020-03-06,2020-03-13
4509613,1,167,25,86,2019-05-09,2019-05-16
4509616,1,191,25,97,2019-05-03,2019-05-16
4509684,1,155,25,79,2022-10-20,2022-10-23
4509829,1,64,25,36,2023-12-24,2023-12-30
4509942,1,155,25,79,2020-11-06,2020-11-17
4509947,1,221,25,112,2020-10-04,2020-10-17
4510131,1,60,25,33,2018-10-06,2018-10-12
4510141,1,401,25,152,2022-04-25,2022-04-28
4510169,1,210,25,108,2024-02-27,2024-03-10
4510205,1,126,25,63,2018-03-16,2018-03-22
4510241,1,228,25,116,2022-01-23,2022-02-05
4510253,1,52,25,30,2018-12-08,2018-12-21
4510341,1,126,25,63,2023-04-27,2023-05-12
4510384,1,170,25,88,2024-02-08,2024-02-19
4510434,1,27,25,13,2020-09-20,2020-09-26
4510486,1,25,25,12,2022-04-29,2022-05-06
4510551,1,155,25,79,2021-10-24,2021-10-29
4510564,1,62,25,34,2023-08-19,2023-08-22
4510568,1,172,25,89,2021-09-05,2021-09-20
4510599,1,64,20,36,2018-10-09,2018-10-24
4510612,1,31,25,17,2024-04-12,2024-04-20
4510614,1,136,25,71,2019-03-09,2019-03-20
4510653,1,60,25,33,2023-08-28,2023-09-08
4510691,1,203,25,105,2019-01-27,2019-02-09
4510740,1,132,25,68,2018-03-26,2018-04-04
4510818,1,36,25,22,2021-09-22,2021-09-28
4510839,1,114,25,57,2024-03-22,2024-03-26
4511110,1,172,25,89,2021-05-17,2021-06-01
4511112,1,203,25,105,2019-11-19,2019-11-29
4511194,1,52,25,30,2022-09-04,2022-09-13
4511236,1,38,25,24,2022-11-15,2022-11-29
4511241,1,62,25,34,2024-02-18,2024-02-26
4511245,1,43,25,27,2021-07-04,2021-07-08
4511398,1,167,25,86,2018-03-30,2018-04-11
4511559,1,136,25,71,2019-04-08,2019-04-22
4511566,1,43,25,27,2020-09-12,2020-09-21
4511710,1,27,25,13,2022-04-13,2022-04-26
4511739,1,4,25,3,2020-11-02,2020-11-07
4511741,1,75,25,41,2020-03-04,2020-03-07
4511766,1,18,25,9,2018-05-25,2018-05-28
4511825,1,203,25,105,2023-02-02,2023-02-16
4512000,1,114,25,57,2018-03-23,2018-03-31
4512130,1,27,25,13,2024-02-26,2024-03-03
4512262,1,60,25,33,2023-09-22,2023-10-04
4512696,1,80,25,45,2022-06-20,2022-07-02
4512703,1,235,25,119,2022-01-08,2022-01-11
4512771,1,109,25,56,2020-10-22,2020-10-28
4513078,1,75,25,41,2019-05-19,2019-05-23
4513160,1,172,25,89,2023-11-21,2023-11-28
4513248,1,114,25,57,2021-08-07,2021-08-22
4513287,1,134,25,69,2023-10-04,2023-10-14
4513348,1,44,25,28,2018-10-31,2018-11-03
4513381,1,29,25,15,2018-07-26,2018-08-04
4513454,1,27,25,13,2021-11-27,2021-12-04
4513465,1,136,25,71,2020-10-16,2020-10-30
4513469,1,44,25,28,2018-01-19,2018-01-31
4513602,1,114,25,57,2019-08-24,2019-09-04
4513603,1,213,25,109,2018-01-08,2018-01-15
4513634,1,119,25,59,2023-08-30,2023-09-14
4513653,1,119,25,59,2022-03-28,2022-03-31
4514039,1,86,25,48,2023-07-04,2023-07-17
4514040,1,39,25,25,2021-04-21,2021-04-26
4514058,1,2,25,1,2021-08-04,2021-08-10
4514082,1,40,25,26,2020-09-10,2020-09-13
4514089,1,70,25,39,2024-01-18,2024-01-30
4514113,1,29,25,15,2021-11-28,2021-12-03
4514115,1,40,25,26,2018-09-12,2018-09-16
4514149,1,60,25,33,2020-08-24,2020-08-27
4514457,1,40,25,26,2019-02-26,2019-03-08
4514474,1,23,25,11,2022-07-01,2022-07-11
4514517,1,60,25,33,2022-10-10,2022-10-24
4514520,1,155,25,79,2018-11-10,2018-11-17
4514567,1,170,25,88,2021-03-02,2021-03-07
4514858,1,142,25,75,2018-10-02,2018-10-12
4514945,1,118,25,58,2018-04-22,2018-05-07
4515009,1,206,25,106,2022-02-22,2022-02-26
4515205,1,11,25,7,2020-05-22,2020-05-30
4515211,1,80,25,45,2024-04-10,2024-04-17
4515231,1,89,25,49,2023-04-08,2023-04-22
4515239,1,136,1,71,2021-01-04,2021-01-13
4515612,1,136,25,71,2020-05-12,2020-05-16
4515613,1,38,25,24,2022-04-06,2022-04-20
4515627,1,75,25,41,2023-12-13,2023-12-18
4515739,1,78,40,43,2021-01-04,2021-01-07
4515768,1,60,25,33,2021-11-07,2021-11-16
4515850,1,29,25,15,2023-11-22,2023-12-01
4515869,1,34,40,20,2023-09-21,2023-09-27
4515920,1,29,25,15,2020-02-20,2020-03-05
4516082,1,136,25,71,2021-12-14,2021-12-19
4516178,1,210,25,108,2018-10-02,2018-10-14
4516211,1,40,25,26,2022-12-15,2022-12-20
4516225,1,142,25,75,2024-04-18,2024-04-25
4516248,1,40,25,26,2022-12-11,2022-12-24
4516305,1,54,25,31,2018-08-16,2018-08-19
4516333,1,31,25,17,2021-07-12,2021-07-25
4516357,1,52,25,30,2024-01-09,2024-01-13
4516363,1,235,25,119,2023-04-24,2023-04-29
4516415,1,40,25,26,2022-12-13,2022-12-27
4516437,1,172,25,89,2018-12-30,2019-01-09
4516438,1,164,25,85,2023-06-13,2023-06-28
4516556,1,223,25,113,2019-06-28,2019-07-06
4516574,1,43,25,27,2018-02-27,2018-03-05
4516681,1,238,25,121,2022-10-08,2022-10-22
4516733,1,142,25,75,2021-03-22,2021-04-03
4516767,1,54,25,31,2023-07-30,2023-08-10
4516774,1,38,25,24,2021-10-15,2021-10-20
4516797,1,119,25,59,2021-10-17,2021-10-21
4516839,1,118,25,58,2021-06-11,2021-06-19
4516867,1,208,25,107,2020-08-24,2020-08-27
4516906,1,119,25,59,2022-09-25,2022-10-08
4516926,1,43,25,27,2022-12-08,2022-12-18
4517009,1,136,25,71,2019-12-17,2019-12-24
4517092,1,43,25,27,2021-12-09,2021-12-14
4517114,1,73,25,40,2022-07-27,2022-08-04
4517146,1,132,25,68,2018-06-29,2018-07-03
4517227,1,6,25,5,2018-09-01,2018-09-05
4517437,1,40,25,26,2018-11-06,2018-11-15
4517465,1,156,25,80,2023-11-17,2023-11-26
4517470,1,40,25,26,2020-05-25,2020-06-06
4517491,1,40,25,26,2022-07-26,2022-07-30
4517572,1,80,25,45,2020-11-24,2020-12-08
4517610,1,119,25,59,2020-07-11,2020-07-14
4517616,1,52,25,30,2018-06-25,2018-07-02
4517652,1,40,25,26,2022-11-27,2022-12-02
4517664,1,119,25,59,2022-09-12,2022-09-21
4517754,1,47,25,29,2022-12-29,2023-01-09
4517801,1,28,25,14,2018-02-14,2018-02-28
4517906,1,40,25,26,2020-07-26,2020-08-03
4517971,1,92,25,52,2023-06-04,2023-06-18
4517998,1,176,25,92,2020-03-31,2020-04-07
4518035,1,214,25,110,2023-07-11,2023-07-18
4518036,1,60,25,33,2022-07-25,2022-08-01
4518313,1,11,25,7,2018-06-13,2018-06-16
4518339,1,11,25,7,2023-08-02,2023-08-05
4518342,1,176,25,92,2020-09-24,2020-10-09
4518356,1,62,25,34,2020-12-11,2020-12-20
4518389,1,224,40,114,2018-04-02,2018-04-06
4518404,1,75,25,41,2018-03-17,2018-03-20
4518462,1,130,25,66,2022-03-23,2022-03-30
4518505,1,135,25,70,2020-01-26,2020-02-07
4518636,1,38,25,24,2020-10-30,2020-11-09
4518680,1,11,25,7,2018-06-13,2018-06-18
4518704,1,156,25,80,2018-10-17,2018-10-24
4518712,1,136,25,71,2022-05-15,2022-05-26
4518740,1,62,25,34,2019-12-17,2019-12-24
4518760,1,130,25,66,2022-08-08,2022-08-17
4518929,1,34,40,20,2022-06-14,2022-06-22
4519005,1,47,20,29,2018-01-01,2018-01-07
4519046,1,93,25,53,2023-04-03,2023-04-08
4519066,1,97,25,54,2018-10-06,2018-10-19
4519073,1,47,25,29,2018-06-29,2018-07-06
4519115,1,23,25,11,2020-07-20,2020-07-24
4519127,1,19,25,10,2021-10-06,2021-10-15
4519156,1,194,25,98,2019-01-11,2019-01-19
4519187,1,206,25,106,2024-01-21,2024-01-30
4519291,1,43,25,27,2021-11-17,2021-11-20
4519460,1,194,25,98,2019-06-06,2019-06-12
4519717,1,156,25,80,2020-05-15,2020-05-28
4519722,1,25,40,12,2022-12-18,2022-12-26
4519788,1,156,25,80,2019-11-04,2019-11-12
4519931,1,40,25,26,2021-04-13,2021-04-16
4519941,1,135,25,70,2020-10-06,2020-10-14
4519952,1,27,25,13,2018-04-20,2018-05-05
4520096,1,43,25,27,2022-11-10,2022-11-25
4520110,1,79,25,44,2019-12-28,2020-01-06
4520214,1,156,25,80,2024-04-20,2024-05-05
4520286,1,208,25,107,2019-12-01,2019-12-09
4520412,1,4,25,3,2018-05-06,2018-05-16
4520476,1,121,25,61,2023-08-09,2023-08-24
4520485,1,58,25,32,2020-02-07,2020-02-19
4520543,1,98,25,55,2019-10-09,2019-10-13
4520741,1,142,25,75,2018-02-15,2018-03-02
4520749,1,135,25,70,2020-09-12,2020-09-16
4520868,1,170,20,88,2023-10-15,2023-10-24
4521010,1,135,25,70,2019-07-16,2019-07-21
4521096,1,2,25,1,2022-12-05,2022-12-09
4521194,1,4,25,3,2018-01-31,2018-02-06
4521228,1,40,25,26,2023-05-21,2023-06-02
4521234,1,70,25,39,2018-06-13,2018-06-21
4521260,1,43,25,27,2022-10-03,2022-10-11
4521528,1,78,25,43,2020-11-19,2020-11-26
4521764,1,213,25,109,2019-10-10,2019-10-21
4522018,1,43,25,27,2023-10-02,2023-10-12
4522041,1,2,25,1,2021-09-30,2021-10-08
4522106,1,213,25,109,2019-12-18,2019-12-24
4522176,1,43,25,27,2023-09-06,2023-09-15
4522520,1,139,25,72,2019-03-16,2019-03-23
4522755,1,151,25,78,2020-03-30,2020-04-12
4522832,1,32,25,18,2019-12-15,2019-12-19
4522931,1,43,25,27,2019-04-27,2019-04-30
4522949,1,28,25,14,2023-08-01,2023-08-14
4523018,1,40,25,26,2018-10-10,2018-10-14
4523382,1,109,25,56,2019-04-10,2019-04-25
4523430,1,136,25,71,2023-09-13,2023-09-21
4523452,1,98,25,55,2021-05-06,2021-05-21
4523461,1,135,25,70,2023-09-11,2023-09-22
4523569,1,75,25,41,2018-01-31,2018-02-15
4523774,1,19,25,10,2021-12-12,2021-12-27
4524034,1,31,25,17,2018-01-24,2018-02-07
4524076,1,187,25,96,2024-04-10,2024-04-25
4524169,1,142,25,75,2022-07-21,2022-07-24
4524308,1,135,25,70,2023-12-03,2023-12-08
4524376,1,52,25,30,2020-08-06,2020-08-15
4524736,1,29,25,15,2018-08-08,2018-08-11
4524869,1,121,25,61,2018-11-04,2018-11-07
4525284,1,29,25,15,2023-09-05,2023-09-12
4526382,1,29,25,15,2020-11-19,2020-11-28
4526502,1,129,25,65,2024-02-09,2024-02-21
4526516,1,29,25,15,2021-07-06,2021-07-09
4526636,1,2,25,1,2019-02-19,2019-02-22
4526651,1,109,25,56,2024-04-01,2024-04-11
4526787,1,4,1,3,2021-11-03,2021-11-11
4526813,1,36,25,22,2022-02-04,2022-02-10
4526954,1,119,25,59,2020-01-18,2020-02-01
4527063,1,4,1,3,2018-03-10,2018-03-13
4527596,1,70,25,39,2024-03-02,2024-03-10
4527688,1,156,25,80,2022-12-09,2022-12-15
4527943,1,132,25,68,2023-09-05,2023-09-12
4528199,1,203,25,105,2021-12-27,2022-01-06
4528936,1,208,25,107,2019-02-04,2019-02-15
4529624,1,77,25,42,2023-05-05,2023-05-08
4529829,1,136,25,71,2018-01-11,2018-01-21
4529882,1,208,25,107,2021-09-22,2021-10-02
4529933,1,40,25,26,2019-10-10,2019-10-22
4530034,1,130,25,66,2024-01-31,2024-02-12
4530357,1,40,25,26,2021-09-22,2021-09-27
4530396,1,40,25,26,2018-05-02,2018-05-11
4530408,1,77,25,42,2022-04-18,2022-05-02
4530498,1,135,25,70,2019-11-11,2019-11-26
4530810,1,135,25,70,2019-11-27,2019-12-12
4531565,1,77,25,42,2023-09-06,2023-09-17
4531585,1,52,25,30,2023-03-05,2023-03-10
4531668,1,77,25,42,2020-05-12,2020-05-17
4531780,1,218,25,111,2022-07-12,2022-07-27
4531859,1,77,25,42,2022-01-27,2022-02-06
4531992,1,77,25,42,2023-06-09,2023-06-15
4532116,1,77,25,42,2023-08-11,2023-08-24
4532471,1,176,25,92,2023-12-19,2023-12-27
4532575,1,237,25,120,2021-11-02,2021-11-11
4532794,1,136,25,71,2022-06-22,2022-07-06
4532863,1,136,25,71,2019-01-18,2019-01-22
4532991,1,98,25,55,2021-09-13,2021-09-17
4533148,1,136,50,71,2022-05-22,2022-05-31
4533196,1,237,25,120,2021-11-22,2021-11-27
4533229,1,77,25,42,2019-02-03,2019-02-07
4533559,1,203,25,105,2019-11-13,2019-11-19
4533872,1,23,25,11,2019-07-13,2019-07-26
4534094,1,77,25,42,2020-11-18,2020-11-26
4539528,1,52,25,30,2019-02-04,2019-02-09
4542185,1,23,25,11,2021-09-11,2021-09-20
4542199,1,2,25,1,2020-06-10,2020-06-15
4542826,1,2,25,1,2019-08-25,2019-09-01
4543702,1,36,25,22,2020-03-23,2020-04-06
4545889,1,139,1,72,2021-04-08,2021-04-14
4551325,1,28,25,14,2022-06-13,2022-06-17
4553829,1,28,25,14,2022-10-19,2022-11-02
4555616,1,28,25,14,2018-07-19,2018-07-26
4555916,1,28,25,14,2019-07-12,2019-07-18
4556302,1,6,25,5,2023-10-01,2023-10-05
4559195,1,114,40,57,2021-01-02,2021-01-10
4564521,1,198,25,100,2019-10-04,2019-10-18
4564601,1,52,40,30,2020-10-07,2020-10-13
4565125,1,52,25,30,2019-04-19,2019-04-23
4567785,1,31,25,17,2020-05-10,2020-05-15
4567792,1,52,25,30,2021-06-12,2021-06-21
4568340,1,52,25,30,2019-04-30,2019-05-15
4569866,1,130,25,66,2018-12-19,2018-12-24
4571695,1,126,25,63,2022-06-21,2022-07-01
4573162,1,136,25,71,2019-04-27,2019-05-09
4573282,1,27,25,13,2020-08-13,2020-08-25
4573499,1,136,25,71,2019-06-05,2019-06-15
4574547,1,136,25,71,2022-02-08,2022-02-11
4574641,1,136,25,71,2020-10-08,2020-10-19
4575185,1,136,25,71,2022-04-14,2022-04-26
4575618,1,136,25,71,2022-03-15,2022-03-18
4575728,1,136,25,71,2024-02-20,2024-02-27
4575767,1,136,25,71,2019-12-12,2019-12-18
4576130,1,78,25,43,2019-04-17,2019-04-24
4576256,1,136,25,71,2022-12-14,2022-12-28
4576574,1,2,25,1,2021-09-03,2021-09-10
4576585,1,136,25,71,2021-11-24,2021-12-07
4576613,1,114,40,57,2024-02-01,2024-02-08
4577410,1,89,25,49,2022-10-10,2022-10-13
4577595,1,136,25,71,2021-08-01,2021-08-12
4577596,1,52,25,30,2018-11-20,2018-11-24
4577950,1,27,25,13,2024-02-05,2024-02-17
4579749,1,241,40,123,2021-07-05,2021-07-18
4580068,1,136,25,71,2022-03-27,2022-04-06
4580431,1,241,40,123,2022-01-13,2022-01-16
4580691,1,28,25,14,2019-11-25,2019-12-04
4580765,1,136,25,71,2021-04-18,2021-05-01
4581482,1,136,25,71,2019-08-21,2019-08-24
4581629,1,241,40,123,2022-04-23,2022-05-06
4581823,1,136,25,71,2022-09-23,2022-10-06
4581851,1,89,25,49,2019-07-06,2019-07-20
4581979,1,136,25,71,2021-05-20,2021-05-29
4582193,1,136,25,71,2021-04-12,2021-04-19
4582472,1,23,25,11,2022-06-25,2022-07-02
4582576,1,241,40,123,2022-11-04,2022-11-09
4582629,1,136,25,71,2021-11-11,2021-11-19
4582732,1,28,25,14,2023-02-10,2023-02-13
4582759,1,136,25,71,2018-03-25,2018-03-28
4583063,1,89,25,49,2020-12-31,2021-01-08
4583340,1,23,25,11,2023-03-27,2023-04-10
4583607,1,214,25,110,2023-11-19,2023-11-27
4583661,1,89,25,49,2018-06-08,2018-06-12
4583739,1,122,25,62,2024-04-08,2024-04-17
4583833,1,27,25,13,2018-07-29,2018-08-13
4583884,1,28,25,14,2021-05-24,2021-06-02
4584037,1,27,25,13,2018-12-06,2018-12-21
4584041,1,129,25,65,2023-11-13,2023-11-16
4584045,1,203,25,105,2020-07-06,2020-07-17
4584060,1,132,25,68,2018-03-23,2018-03-26
4584097,1,36,25,22,2018-03-14,2018-03-25
4584124,1,241,40,123,2020-11-10,2020-11-21
4584175,1,241,25,123,2020-06-21,2020-07-04
4584269,1,213,25,109,2021-11-14,2021-11-25
4584352,1,151,25,78,2023-01-06,2023-01-16
4584474,1,36,25,22,2019-06-14,2019-06-25
4584555,1,98,25,55,2018-11-28,2018-12-05
4584569,1,36,25,22,2022-01-05,2022-01-19
4584659,1,129,25,65,2021-05-18,2021-05-30
4584918,1,36,25,22,2018-04-08,2018-04-15
4584957,1,136,25,71,2023-05-10,2023-05-24
4585077,1,132,25,68,2022-06-23,2022-06-28
4585085,1,36,25,22,2021-04-16,2021-04-24
4585166,1,136,25,71,2020-12-15,2020-12-29
4585403,1,114,40,57,2022-09-14,2022-09-28
4585578,1,136,25,71,2018-04-16,2018-04-27
4585635,1,98,25,55,2022-03-15,2022-03-24
4585642,1,136,25,71,2018-02-04,2018-02-14
4585730,1,136,25,71,2018-11-22,2018-11-26
4585763,1,241,25,123,2023-03-17,2023-03-23
4585815,1,241,25,123,2021-09-07,2021-09-10
4585829,1,4,25,3,2022-02-26,2022-03-06
4585862,1,241,25,123,2023-11-13,2023-11-22
4585874,1,241,40,123,2022-11-01,2022-11-09
4585899,1,4,25,3,2018-12-07,2018-12-22
4586078,1,52,25,30,2019-03-22,2019-03-28
4586103,1,4,25,3,2021-03-11,2021-03-26
4586106,1,4,25,3,2021-04-11,2021-04-16
4586115,1,241,25,123,2019-07-01,2019-07-14
4586228,1,241,20,123,2019-02-08,2019-02-17
4586245,1,73,25,40,2019-05-22,2019-06-03
4586341,1,40,25,26,2019-01-12,2019-01-17
4586361,1,241,40,123,2022-08-25,2022-09-05
4586380,1,168,25,87,2022-10-21,2022-11-04
4586393,1,136,25,71,2023-09-28,2023-10-09
4586677,1,241,40,123,2021-10-21,2021-11-03
4586867,1,93,25,53,2023-09-19,2023-09-28
4586868,1,241,40,123,2022-04-26,2022-04-30
4586880,1,93,25,53,2022-12-09,2022-12-23
4586909,1,241,40,123,2022-03-10,2022-03-25
4586917,1,80,25,45,2018-03-13,2018-03-22
4586975,1,136,25,71,2021-07-16,2021-07-20
4587010,1,93,25,53,2018-11-29,2018-12-04
4587039,1,4,25,3,2018-06-15,2018-06-25
4587234,1,136,25,71,2018-11-11,2018-11-25
4587398,1,27,25,13,2019-01-19,2019-01-24
4587406,1,241,40,123,2020-11-30,2020-12-15
4587683,1,114,25,57,2023-07-04,2023-07-14
4587727,1,114,25,57,2021-01-17,2021-01-25
4587873,1,241,25,123,2022-01-25,2022-02-05
4587944,1,40,25,26,2019-01-10,2019-01-25
4587978,1,241,41,123,2020-03-03,2020-03-13
4588096,1,167,25,86,2022-06-20,2022-06-24
4588190,1,2,25,1,2020-03-23,2020-04-06
4588389,1,40,25,26,2020-06-28,2020-07-11
4588836,1,139,25,72,2023-10-20,2023-11-01
4588970,1,225,25,115,2019-10-27,2019-11-07
4589236,1,241,40,123,2022-03-19,2022-04-02
4589328,1,198,25,100,2018-09-28,2018-10-04
4589391,1,73,25,40,2020-05-16,2020-05-29
4589536,1,198,25,100,2018-02-20,2018-03-06
4589555,1,241,40,123,2021-05-28,2021-06-07
4589556,1,58,25,32,2022-11-13,2022-11-18
4589565,1,27,25,13,2019-04-07,2019-04-15
4589601,1,27,25,13,2019-02-05,2019-02-09
4589610,1,27,25,13,2023-08-21,2023-08-25
4589617,1,27,25,13,2020-03-08,2020-03-14
4589633,1,136,25,71,2020-11-08,2020-11-23
4589656,1,27,25,13,2018-02-04,2018-02-11
4589669,1,27,25,13,2022-07-30,2022-08-03
4589831,1,136,25,71,2019-01-08,2019-01-23
4589862,1,40,25,26,2021-11-17,2021-12-02
4589864,1,40,25,26,2018-01-28,2018-02-03
4589940,1,28,25,14,2018-01-04,2018-01-10
4590001,1,40,25,26,2020-09-27,2020-10-12
4590069,1,200,25,102,2018-11-10,2018-11-19
4590070,1,200,25,102,2021-09-30,2021-10-07
4590212,1,75,25,41,2020-08-01,2020-08-06
4590278,1,75,40,41,2019-04-02,2019-04-13
4590331,1,136,25,71,2022-10-13,2022-10-16
4590354,1,136,25,71,2018-09-15,2018-09-30
4590370,1,75,40,41,2018-12-19,2018-12-31
4590451,1,52,25,30,2021-09-11,2021-09-22
4590462,1,136,25,71,2022-09-04,2022-09-15
4590486,1,136,25,71,2022-10-28,2022-11-06
4590546,1,136,25,71,2019-08-09,2019-08-13
4590600,1,136,25,71,2023-04-28,2023-05-12
4590682,1,198,25,100,2018-07-14,2018-07-27
4590936,1,75,40,41,2021-05-30,2021-06-06
4591121,1,109,25,56,2020-10-17,2020-10-22
4591136,1,194,40,98,2019-07-31,2019-08-04
4591200,1,34,40,20,2019-10-05,2019-10-13
4591327,1,28,40,14,2024-04-08,2024-04-17
4591357,1,63,25,35,2023-06-11,2023-06-25
4591509,1,132,25,68,2021-04-13,2021-04-17
4591555,1,40,25,26,2022-04-13,2022-04-22
4591600,1,62,25,34,2018-07-12,2018-07-15
4591610,1,130,40,66,2023-01-22,2023-02-06
4591641,1,40,25,26,2022-11-14,2022-11-28
4591689,1,40,25,26,2020-09-28,2020-10-12
4591703,1,168,25,87,2022-03-17,2022-03-30
4591747,1,241,40,123,2023-11-01,2023-11-14
4591772,1,237,25,120,2020-11-03,2020-11-14
4591788,1,36,25,22,2021-09-16,2021-10-01
4591790,1,223,25,113,2018-07-10,2018-07-19
4591816,1,130,25,66,2021-07-12,2021-07-17
4591856,1,40,25,26,2020-09-27,2020-10-09
4591927,1,36,25,22,2021-05-01,2021-05-15
4591983,1,181,25,94,2022-08-14,2022-08-27
4592034,1,241,40,123,2023-03-25,2023-04-05
4592046,1,151,25,78,2019-02-21,2019-03-04
4592056,1,136,25,71,2020-08-21,2020-09-01
4592092,1,97,40,54,2022-08-31,2022-09-03
4592101,1,148,25,76,2018-05-03,2018-05-07
4592171,1,136,25,71,2020-03-08,2020-03-21
4592180,1,34,40,20,2019-09-10,2019-09-15
4592181,1,28,25,14,2024-04-04,2024-04-11
4592206,1,126,25,63,2019-08-22,2019-08-31
4592277,1,28,40,14,2018-03-07,2018-03-13
4592391,1,129,25,65,2021-09-01,2021-09-09
4592409,1,237,25,120,2018-11-20,2018-11-27
4592416,1,136,25,71,2021-02-08,2021-02-14
